model,mode,fold,img1,img2,similarity,label
deepface,FF,07,cfp-dataset\Data\Images\315\frontal\07.jpg,cfp-dataset\Data\Images\327\frontal\01.jpg,-0.233503,0
deepface,FF,07,cfp-dataset\Data\Images\316\frontal\09.jpg,cfp-dataset\Data\Images\315\frontal\05.jpg,0.084491,0
deepface,FF,07,cfp-dataset\Data\Images\316\frontal\02.jpg,cfp-dataset\Data\Images\336\frontal\10.jpg,-0.276331,0
deepface,FF,07,cfp-dataset\Data\Images\316\frontal\02.jpg,cfp-dataset\Data\Images\339\frontal\03.jpg,0.159649,0
deepface,FF,07,cfp-dataset\Data\Images\316\frontal\09.jpg,cfp-dataset\Data\Images\315\frontal\10.jpg,0.245118,0
deepface,FF,07,cfp-dataset\Data\Images\316\frontal\08.jpg,cfp-dataset\Data\Images\341\frontal\08.jpg,0.028150,0
deepface,FF,07,cfp-dataset\Data\Images\316\frontal\05.jpg,cfp-dataset\Data\Images\326\frontal\02.jpg,-0.072373,0
deepface,FF,07,cfp-dataset\Data\Images\316\frontal\04.jpg,cfp-dataset\Data\Images\308\frontal\04.jpg,0.000316,0
deepface,FF,07,cfp-dataset\Data\Images\317\frontal\09.jpg,cfp-dataset\Data\Images\347\frontal\01.jpg,0.045990,0
deepface,FF,07,cfp-dataset\Data\Images\317\frontal\06.jpg,cfp-dataset\Data\Images\346\frontal\07.jpg,-0.070266,0
deepface,FF,07,cfp-dataset\Data\Images\317\frontal\09.jpg,cfp-dataset\Data\Images\323\frontal\06.jpg,0.362761,0
deepface,FF,07,cfp-dataset\Data\Images\317\frontal\01.jpg,cfp-dataset\Data\Images\335\frontal\02.jpg,-0.125625,0
deepface,FF,07,cfp-dataset\Data\Images\317\frontal\07.jpg,cfp-dataset\Data\Images\330\frontal\01.jpg,0.051370,0
deepface,FF,07,cfp-dataset\Data\Images\317\frontal\08.jpg,cfp-dataset\Data\Images\345\frontal\06.jpg,-0.107347,0
deepface,FF,07,cfp-dataset\Data\Images\317\frontal\09.jpg,cfp-dataset\Data\Images\343\frontal\02.jpg,-0.069400,0
deepface,FF,07,cfp-dataset\Data\Images\318\frontal\08.jpg,cfp-dataset\Data\Images\350\frontal\05.jpg,0.039990,0
deepface,FF,07,cfp-dataset\Data\Images\318\frontal\02.jpg,cfp-dataset\Data\Images\346\frontal\04.jpg,0.078696,0
deepface,FF,07,cfp-dataset\Data\Images\318\frontal\09.jpg,cfp-dataset\Data\Images\330\frontal\01.jpg,-0.096926,0
deepface,FF,07,cfp-dataset\Data\Images\318\frontal\06.jpg,cfp-dataset\Data\Images\339\frontal\09.jpg,-0.066751,0
deepface,FF,07,cfp-dataset\Data\Images\318\frontal\07.jpg,cfp-dataset\Data\Images\323\frontal\01.jpg,0.008700,0
deepface,FF,07,cfp-dataset\Data\Images\318\frontal\07.jpg,cfp-dataset\Data\Images\342\frontal\10.jpg,-0.001009,0
deepface,FF,07,cfp-dataset\Data\Images\318\frontal\03.jpg,cfp-dataset\Data\Images\303\frontal\08.jpg,0.156372,0
deepface,FF,07,cfp-dataset\Data\Images\319\frontal\01.jpg,cfp-dataset\Data\Images\340\frontal\08.jpg,-0.052773,0
deepface,FF,07,cfp-dataset\Data\Images\319\frontal\01.jpg,cfp-dataset\Data\Images\330\frontal\04.jpg,0.351536,0
deepface,FF,07,cfp-dataset\Data\Images\319\frontal\09.jpg,cfp-dataset\Data\Images\310\frontal\06.jpg,0.066031,0
deepface,FF,07,cfp-dataset\Data\Images\319\frontal\09.jpg,cfp-dataset\Data\Images\301\frontal\09.jpg,0.105292,0
deepface,FF,07,cfp-dataset\Data\Images\319\frontal\09.jpg,cfp-dataset\Data\Images\310\frontal\05.jpg,0.008134,0
deepface,FF,07,cfp-dataset\Data\Images\319\frontal\05.jpg,cfp-dataset\Data\Images\320\frontal\03.jpg,-0.044564,0
deepface,FF,07,cfp-dataset\Data\Images\319\frontal\03.jpg,cfp-dataset\Data\Images\318\frontal\06.jpg,0.065483,0
deepface,FF,07,cfp-dataset\Data\Images\320\frontal\09.jpg,cfp-dataset\Data\Images\308\frontal\02.jpg,-0.058681,0
deepface,FF,07,cfp-dataset\Data\Images\320\frontal\08.jpg,cfp-dataset\Data\Images\349\frontal\04.jpg,-0.096995,0
deepface,FF,07,cfp-dataset\Data\Images\320\frontal\08.jpg,cfp-dataset\Data\Images\335\frontal\01.jpg,-0.219768,0
deepface,FF,07,cfp-dataset\Data\Images\320\frontal\08.jpg,cfp-dataset\Data\Images\338\frontal\01.jpg,0.002872,0
deepface,FF,07,cfp-dataset\Data\Images\320\frontal\05.jpg,cfp-dataset\Data\Images\309\frontal\05.jpg,0.336374,0
deepface,FF,07,cfp-dataset\Data\Images\320\frontal\09.jpg,cfp-dataset\Data\Images\315\frontal\02.jpg,0.239916,0
deepface,FF,07,cfp-dataset\Data\Images\320\frontal\01.jpg,cfp-dataset\Data\Images\333\frontal\09.jpg,0.043390,0
deepface,FF,07,cfp-dataset\Data\Images\321\frontal\06.jpg,cfp-dataset\Data\Images\310\frontal\05.jpg,0.066641,0
deepface,FF,07,cfp-dataset\Data\Images\321\frontal\04.jpg,cfp-dataset\Data\Images\316\frontal\02.jpg,0.257832,0
deepface,FF,07,cfp-dataset\Data\Images\321\frontal\06.jpg,cfp-dataset\Data\Images\308\frontal\02.jpg,-0.077313,0
deepface,FF,07,cfp-dataset\Data\Images\321\frontal\04.jpg,cfp-dataset\Data\Images\341\frontal\09.jpg,0.205729,0
deepface,FF,07,cfp-dataset\Data\Images\321\frontal\07.jpg,cfp-dataset\Data\Images\337\frontal\02.jpg,-0.194702,0
deepface,FF,07,cfp-dataset\Data\Images\321\frontal\08.jpg,cfp-dataset\Data\Images\314\frontal\03.jpg,0.046539,0
deepface,FF,07,cfp-dataset\Data\Images\321\frontal\05.jpg,cfp-dataset\Data\Images\350\frontal\07.jpg,0.131019,0
deepface,FF,07,cfp-dataset\Data\Images\322\frontal\07.jpg,cfp-dataset\Data\Images\320\frontal\08.jpg,0.091906,0
deepface,FF,07,cfp-dataset\Data\Images\322\frontal\02.jpg,cfp-dataset\Data\Images\312\frontal\01.jpg,-0.022971,0
deepface,FF,07,cfp-dataset\Data\Images\322\frontal\04.jpg,cfp-dataset\Data\Images\303\frontal\08.jpg,-0.064290,0
deepface,FF,07,cfp-dataset\Data\Images\322\frontal\05.jpg,cfp-dataset\Data\Images\345\frontal\07.jpg,-0.119436,0
deepface,FF,07,cfp-dataset\Data\Images\322\frontal\04.jpg,cfp-dataset\Data\Images\313\frontal\03.jpg,0.016401,0
deepface,FF,07,cfp-dataset\Data\Images\322\frontal\08.jpg,cfp-dataset\Data\Images\336\frontal\01.jpg,0.152444,0
deepface,FF,07,cfp-dataset\Data\Images\322\frontal\07.jpg,cfp-dataset\Data\Images\336\frontal\08.jpg,0.371265,0
deepface,FF,07,cfp-dataset\Data\Images\323\frontal\03.jpg,cfp-dataset\Data\Images\334\frontal\02.jpg,0.231300,0
deepface,FF,07,cfp-dataset\Data\Images\323\frontal\04.jpg,cfp-dataset\Data\Images\326\frontal\04.jpg,-0.021272,0
deepface,FF,07,cfp-dataset\Data\Images\323\frontal\07.jpg,cfp-dataset\Data\Images\304\frontal\02.jpg,0.030047,0
deepface,FF,07,cfp-dataset\Data\Images\323\frontal\05.jpg,cfp-dataset\Data\Images\339\frontal\09.jpg,-0.098295,0
deepface,FF,07,cfp-dataset\Data\Images\323\frontal\07.jpg,cfp-dataset\Data\Images\346\frontal\07.jpg,-0.040560,0
deepface,FF,07,cfp-dataset\Data\Images\323\frontal\05.jpg,cfp-dataset\Data\Images\337\frontal\03.jpg,0.095167,0
deepface,FF,07,cfp-dataset\Data\Images\323\frontal\04.jpg,cfp-dataset\Data\Images\327\frontal\07.jpg,-0.031147,0
deepface,FF,07,cfp-dataset\Data\Images\324\frontal\07.jpg,cfp-dataset\Data\Images\337\frontal\02.jpg,0.085412,0
deepface,FF,07,cfp-dataset\Data\Images\324\frontal\10.jpg,cfp-dataset\Data\Images\307\frontal\09.jpg,0.366471,0
deepface,FF,07,cfp-dataset\Data\Images\324\frontal\09.jpg,cfp-dataset\Data\Images\307\frontal\05.jpg,0.424462,0
deepface,FF,07,cfp-dataset\Data\Images\324\frontal\06.jpg,cfp-dataset\Data\Images\308\frontal\03.jpg,0.079081,0
deepface,FF,07,cfp-dataset\Data\Images\324\frontal\06.jpg,cfp-dataset\Data\Images\321\frontal\10.jpg,0.066463,0
deepface,FF,07,cfp-dataset\Data\Images\324\frontal\01.jpg,cfp-dataset\Data\Images\313\frontal\02.jpg,-0.118297,0
deepface,FF,07,cfp-dataset\Data\Images\324\frontal\01.jpg,cfp-dataset\Data\Images\332\frontal\03.jpg,0.139337,0
deepface,FF,07,cfp-dataset\Data\Images\325\frontal\04.jpg,cfp-dataset\Data\Images\324\frontal\01.jpg,0.341379,0
deepface,FF,07,cfp-dataset\Data\Images\325\frontal\09.jpg,cfp-dataset\Data\Images\337\frontal\08.jpg,0.067653,0
deepface,FF,07,cfp-dataset\Data\Images\325\frontal\09.jpg,cfp-dataset\Data\Images\321\frontal\10.jpg,-0.110014,0
deepface,FF,07,cfp-dataset\Data\Images\325\frontal\10.jpg,cfp-dataset\Data\Images\338\frontal\04.jpg,0.154161,0
deepface,FF,07,cfp-dataset\Data\Images\325\frontal\06.jpg,cfp-dataset\Data\Images\344\frontal\09.jpg,-0.064738,0
deepface,FF,07,cfp-dataset\Data\Images\325\frontal\08.jpg,cfp-dataset\Data\Images\309\frontal\04.jpg,0.250509,0
deepface,FF,07,cfp-dataset\Data\Images\325\frontal\05.jpg,cfp-dataset\Data\Images\334\frontal\10.jpg,-0.231446,0
deepface,FF,07,cfp-dataset\Data\Images\326\frontal\09.jpg,cfp-dataset\Data\Images\332\frontal\04.jpg,0.096642,0
deepface,FF,07,cfp-dataset\Data\Images\326\frontal\09.jpg,cfp-dataset\Data\Images\311\frontal\09.jpg,0.152907,0
deepface,FF,07,cfp-dataset\Data\Images\326\frontal\04.jpg,cfp-dataset\Data\Images\329\frontal\08.jpg,0.048759,0
deepface,FF,07,cfp-dataset\Data\Images\326\frontal\10.jpg,cfp-dataset\Data\Images\340\frontal\08.jpg,-0.171563,0
deepface,FF,07,cfp-dataset\Data\Images\326\frontal\02.jpg,cfp-dataset\Data\Images\337\frontal\01.jpg,0.105653,0
deepface,FF,07,cfp-dataset\Data\Images\326\frontal\05.jpg,cfp-dataset\Data\Images\327\frontal\05.jpg,0.071446,0
deepface,FF,07,cfp-dataset\Data\Images\326\frontal\01.jpg,cfp-dataset\Data\Images\337\frontal\03.jpg,0.032565,0
deepface,FF,07,cfp-dataset\Data\Images\327\frontal\07.jpg,cfp-dataset\Data\Images\329\frontal\01.jpg,0.246392,0
deepface,FF,07,cfp-dataset\Data\Images\327\frontal\02.jpg,cfp-dataset\Data\Images\310\frontal\09.jpg,0.039247,0
deepface,FF,07,cfp-dataset\Data\Images\327\frontal\05.jpg,cfp-dataset\Data\Images\323\frontal\09.jpg,-0.227824,0
deepface,FF,07,cfp-dataset\Data\Images\327\frontal\04.jpg,cfp-dataset\Data\Images\325\frontal\04.jpg,-0.127764,0
deepface,FF,07,cfp-dataset\Data\Images\327\frontal\08.jpg,cfp-dataset\Data\Images\320\frontal\06.jpg,0.203418,0
deepface,FF,07,cfp-dataset\Data\Images\327\frontal\05.jpg,cfp-dataset\Data\Images\344\frontal\10.jpg,-0.142885,0
deepface,FF,07,cfp-dataset\Data\Images\327\frontal\03.jpg,cfp-dataset\Data\Images\311\frontal\08.jpg,0.177378,0
deepface,FF,07,cfp-dataset\Data\Images\328\frontal\06.jpg,cfp-dataset\Data\Images\335\frontal\01.jpg,-0.047961,0
deepface,FF,07,cfp-dataset\Data\Images\328\frontal\08.jpg,cfp-dataset\Data\Images\338\frontal\08.jpg,0.134336,0
deepface,FF,07,cfp-dataset\Data\Images\328\frontal\05.jpg,cfp-dataset\Data\Images\336\frontal\04.jpg,0.043275,0
deepface,FF,07,cfp-dataset\Data\Images\328\frontal\09.jpg,cfp-dataset\Data\Images\339\frontal\05.jpg,0.273090,0
deepface,FF,07,cfp-dataset\Data\Images\328\frontal\08.jpg,cfp-dataset\Data\Images\310\frontal\01.jpg,0.389791,0
deepface,FF,07,cfp-dataset\Data\Images\328\frontal\04.jpg,cfp-dataset\Data\Images\332\frontal\01.jpg,0.418110,0
deepface,FF,07,cfp-dataset\Data\Images\328\frontal\10.jpg,cfp-dataset\Data\Images\320\frontal\02.jpg,0.390554,0
deepface,FF,07,cfp-dataset\Data\Images\329\frontal\09.jpg,cfp-dataset\Data\Images\326\frontal\06.jpg,0.240165,0
deepface,FF,07,cfp-dataset\Data\Images\329\frontal\09.jpg,cfp-dataset\Data\Images\347\frontal\09.jpg,0.140076,0
deepface,FF,07,cfp-dataset\Data\Images\329\frontal\10.jpg,cfp-dataset\Data\Images\344\frontal\02.jpg,0.024132,0
deepface,FF,07,cfp-dataset\Data\Images\329\frontal\08.jpg,cfp-dataset\Data\Images\309\frontal\02.jpg,0.029574,0
deepface,FF,07,cfp-dataset\Data\Images\329\frontal\01.jpg,cfp-dataset\Data\Images\350\frontal\08.jpg,-0.098899,0
deepface,FF,07,cfp-dataset\Data\Images\329\frontal\10.jpg,cfp-dataset\Data\Images\315\frontal\04.jpg,-0.147569,0
deepface,FF,07,cfp-dataset\Data\Images\329\frontal\02.jpg,cfp-dataset\Data\Images\312\frontal\09.jpg,0.030982,0
deepface,FF,07,cfp-dataset\Data\Images\330\frontal\07.jpg,cfp-dataset\Data\Images\337\frontal\02.jpg,-0.060577,0
deepface,FF,07,cfp-dataset\Data\Images\330\frontal\09.jpg,cfp-dataset\Data\Images\334\frontal\08.jpg,0.119559,0
deepface,FF,07,cfp-dataset\Data\Images\330\frontal\10.jpg,cfp-dataset\Data\Images\345\frontal\01.jpg,0.060046,0
deepface,FF,07,cfp-dataset\Data\Images\330\frontal\03.jpg,cfp-dataset\Data\Images\317\frontal\05.jpg,-0.137124,0
deepface,FF,07,cfp-dataset\Data\Images\330\frontal\03.jpg,cfp-dataset\Data\Images\348\frontal\01.jpg,0.120846,0
deepface,FF,07,cfp-dataset\Data\Images\330\frontal\02.jpg,cfp-dataset\Data\Images\328\frontal\08.jpg,-0.062457,0
deepface,FF,07,cfp-dataset\Data\Images\330\frontal\08.jpg,cfp-dataset\Data\Images\318\frontal\02.jpg,-0.196970,0
deepface,FF,07,cfp-dataset\Data\Images\331\frontal\01.jpg,cfp-dataset\Data\Images\327\frontal\06.jpg,0.130218,0
deepface,FF,07,cfp-dataset\Data\Images\331\frontal\04.jpg,cfp-dataset\Data\Images\337\frontal\01.jpg,-0.217202,0
deepface,FF,07,cfp-dataset\Data\Images\331\frontal\05.jpg,cfp-dataset\Data\Images\308\frontal\10.jpg,-0.185274,0
deepface,FF,07,cfp-dataset\Data\Images\331\frontal\03.jpg,cfp-dataset\Data\Images\313\frontal\06.jpg,-0.068029,0
deepface,FF,07,cfp-dataset\Data\Images\331\frontal\07.jpg,cfp-dataset\Data\Images\315\frontal\03.jpg,-0.240796,0
deepface,FF,07,cfp-dataset\Data\Images\331\frontal\02.jpg,cfp-dataset\Data\Images\350\frontal\03.jpg,0.134192,0
deepface,FF,07,cfp-dataset\Data\Images\331\frontal\08.jpg,cfp-dataset\Data\Images\329\frontal\10.jpg,0.117581,0
deepface,FF,07,cfp-dataset\Data\Images\332\frontal\06.jpg,cfp-dataset\Data\Images\322\frontal\06.jpg,-0.007705,0
deepface,FF,07,cfp-dataset\Data\Images\332\frontal\01.jpg,cfp-dataset\Data\Images\317\frontal\09.jpg,0.019605,0
deepface,FF,07,cfp-dataset\Data\Images\332\frontal\07.jpg,cfp-dataset\Data\Images\308\frontal\09.jpg,-0.021285,0
deepface,FF,07,cfp-dataset\Data\Images\332\frontal\08.jpg,cfp-dataset\Data\Images\312\frontal\02.jpg,-0.004883,0
deepface,FF,07,cfp-dataset\Data\Images\332\frontal\02.jpg,cfp-dataset\Data\Images\342\frontal\03.jpg,0.171805,0
deepface,FF,07,cfp-dataset\Data\Images\332\frontal\07.jpg,cfp-dataset\Data\Images\337\frontal\07.jpg,-0.043047,0
deepface,FF,07,cfp-dataset\Data\Images\332\frontal\03.jpg,cfp-dataset\Data\Images\321\frontal\07.jpg,0.271271,0
deepface,FF,07,cfp-dataset\Data\Images\333\frontal\09.jpg,cfp-dataset\Data\Images\342\frontal\01.jpg,0.345688,0
deepface,FF,07,cfp-dataset\Data\Images\333\frontal\03.jpg,cfp-dataset\Data\Images\303\frontal\04.jpg,0.076383,0
deepface,FF,07,cfp-dataset\Data\Images\333\frontal\07.jpg,cfp-dataset\Data\Images\318\frontal\10.jpg,0.065203,0
deepface,FF,07,cfp-dataset\Data\Images\333\frontal\08.jpg,cfp-dataset\Data\Images\306\frontal\06.jpg,0.390109,0
deepface,FF,07,cfp-dataset\Data\Images\333\frontal\06.jpg,cfp-dataset\Data\Images\331\frontal\05.jpg,-0.032677,0
deepface,FF,07,cfp-dataset\Data\Images\333\frontal\06.jpg,cfp-dataset\Data\Images\341\frontal\10.jpg,0.026899,0
deepface,FF,07,cfp-dataset\Data\Images\333\frontal\07.jpg,cfp-dataset\Data\Images\345\frontal\02.jpg,-0.001703,0
deepface,FF,07,cfp-dataset\Data\Images\334\frontal\05.jpg,cfp-dataset\Data\Images\302\frontal\02.jpg,0.038000,0
deepface,FF,07,cfp-dataset\Data\Images\334\frontal\08.jpg,cfp-dataset\Data\Images\318\frontal\01.jpg,0.044965,0
deepface,FF,07,cfp-dataset\Data\Images\334\frontal\01.jpg,cfp-dataset\Data\Images\311\frontal\01.jpg,0.119242,0
deepface,FF,07,cfp-dataset\Data\Images\334\frontal\09.jpg,cfp-dataset\Data\Images\346\frontal\02.jpg,0.307023,0
deepface,FF,07,cfp-dataset\Data\Images\334\frontal\05.jpg,cfp-dataset\Data\Images\346\frontal\02.jpg,0.238715,0
deepface,FF,07,cfp-dataset\Data\Images\334\frontal\09.jpg,cfp-dataset\Data\Images\321\frontal\01.jpg,-0.204075,0
deepface,FF,07,cfp-dataset\Data\Images\334\frontal\07.jpg,cfp-dataset\Data\Images\348\frontal\09.jpg,0.144883,0
deepface,FF,07,cfp-dataset\Data\Images\335\frontal\06.jpg,cfp-dataset\Data\Images\349\frontal\05.jpg,-0.141021,0
deepface,FF,07,cfp-dataset\Data\Images\335\frontal\06.jpg,cfp-dataset\Data\Images\327\frontal\01.jpg,0.009814,0
deepface,FF,07,cfp-dataset\Data\Images\335\frontal\01.jpg,cfp-dataset\Data\Images\319\frontal\03.jpg,-0.080497,0
deepface,FF,07,cfp-dataset\Data\Images\335\frontal\07.jpg,cfp-dataset\Data\Images\303\frontal\06.jpg,-0.050234,0
deepface,FF,07,cfp-dataset\Data\Images\335\frontal\04.jpg,cfp-dataset\Data\Images\333\frontal\04.jpg,0.134979,0
deepface,FF,07,cfp-dataset\Data\Images\335\frontal\05.jpg,cfp-dataset\Data\Images\329\frontal\10.jpg,0.078792,0
deepface,FF,07,cfp-dataset\Data\Images\335\frontal\04.jpg,cfp-dataset\Data\Images\339\frontal\02.jpg,0.126890,0
deepface,FF,07,cfp-dataset\Data\Images\336\frontal\02.jpg,cfp-dataset\Data\Images\302\frontal\04.jpg,0.099073,0
deepface,FF,07,cfp-dataset\Data\Images\336\frontal\05.jpg,cfp-dataset\Data\Images\346\frontal\03.jpg,-0.208553,0
deepface,FF,07,cfp-dataset\Data\Images\336\frontal\09.jpg,cfp-dataset\Data\Images\306\frontal\02.jpg,0.207601,0
deepface,FF,07,cfp-dataset\Data\Images\336\frontal\05.jpg,cfp-dataset\Data\Images\307\frontal\07.jpg,0.098819,0
deepface,FF,07,cfp-dataset\Data\Images\336\frontal\05.jpg,cfp-dataset\Data\Images\327\frontal\08.jpg,0.084884,0
deepface,FF,07,cfp-dataset\Data\Images\336\frontal\09.jpg,cfp-dataset\Data\Images\342\frontal\03.jpg,0.022816,0
deepface,FF,07,cfp-dataset\Data\Images\336\frontal\01.jpg,cfp-dataset\Data\Images\320\frontal\08.jpg,-0.023175,0
deepface,FF,07,cfp-dataset\Data\Images\337\frontal\03.jpg,cfp-dataset\Data\Images\332\frontal\10.jpg,-0.257898,0
deepface,FF,07,cfp-dataset\Data\Images\337\frontal\01.jpg,cfp-dataset\Data\Images\346\frontal\09.jpg,-0.011169,0
deepface,FF,07,cfp-dataset\Data\Images\337\frontal\10.jpg,cfp-dataset\Data\Images\349\frontal\01.jpg,0.036266,0
deepface,FF,07,cfp-dataset\Data\Images\337\frontal\02.jpg,cfp-dataset\Data\Images\318\frontal\04.jpg,0.197011,0
deepface,FF,07,cfp-dataset\Data\Images\337\frontal\08.jpg,cfp-dataset\Data\Images\333\frontal\03.jpg,-0.141649,0
deepface,FF,07,cfp-dataset\Data\Images\337\frontal\10.jpg,cfp-dataset\Data\Images\314\frontal\10.jpg,0.206158,0
deepface,FF,07,cfp-dataset\Data\Images\337\frontal\08.jpg,cfp-dataset\Data\Images\333\frontal\02.jpg,-0.026247,0
deepface,FF,07,cfp-dataset\Data\Images\338\frontal\02.jpg,cfp-dataset\Data\Images\341\frontal\01.jpg,0.134458,0
deepface,FF,07,cfp-dataset\Data\Images\338\frontal\02.jpg,cfp-dataset\Data\Images\326\frontal\08.jpg,-0.084843,0
deepface,FF,07,cfp-dataset\Data\Images\338\frontal\07.jpg,cfp-dataset\Data\Images\331\frontal\02.jpg,0.072466,0
deepface,FF,07,cfp-dataset\Data\Images\338\frontal\10.jpg,cfp-dataset\Data\Images\323\frontal\09.jpg,0.063549,0
deepface,FF,07,cfp-dataset\Data\Images\338\frontal\05.jpg,cfp-dataset\Data\Images\306\frontal\06.jpg,-0.239634,0
deepface,FF,07,cfp-dataset\Data\Images\338\frontal\08.jpg,cfp-dataset\Data\Images\334\frontal\10.jpg,-0.277020,0
deepface,FF,07,cfp-dataset\Data\Images\338\frontal\04.jpg,cfp-dataset\Data\Images\333\frontal\02.jpg,0.033396,0
deepface,FF,07,cfp-dataset\Data\Images\339\frontal\02.jpg,cfp-dataset\Data\Images\325\frontal\05.jpg,0.183407,0
deepface,FF,07,cfp-dataset\Data\Images\339\frontal\09.jpg,cfp-dataset\Data\Images\349\frontal\05.jpg,-0.061242,0
deepface,FF,07,cfp-dataset\Data\Images\339\frontal\03.jpg,cfp-dataset\Data\Images\323\frontal\04.jpg,-0.217490,0
deepface,FF,07,cfp-dataset\Data\Images\339\frontal\02.jpg,cfp-dataset\Data\Images\345\frontal\02.jpg,-0.065589,0
deepface,FF,07,cfp-dataset\Data\Images\339\frontal\03.jpg,cfp-dataset\Data\Images\320\frontal\04.jpg,-0.023752,0
deepface,FF,07,cfp-dataset\Data\Images\339\frontal\10.jpg,cfp-dataset\Data\Images\350\frontal\03.jpg,-0.145793,0
deepface,FF,07,cfp-dataset\Data\Images\339\frontal\05.jpg,cfp-dataset\Data\Images\333\frontal\03.jpg,0.196468,0
deepface,FF,07,cfp-dataset\Data\Images\340\frontal\06.jpg,cfp-dataset\Data\Images\322\frontal\10.jpg,0.128437,0
deepface,FF,07,cfp-dataset\Data\Images\340\frontal\07.jpg,cfp-dataset\Data\Images\311\frontal\09.jpg,-0.220339,0
deepface,FF,07,cfp-dataset\Data\Images\340\frontal\10.jpg,cfp-dataset\Data\Images\339\frontal\01.jpg,-0.101520,0
deepface,FF,07,cfp-dataset\Data\Images\340\frontal\03.jpg,cfp-dataset\Data\Images\346\frontal\02.jpg,0.200469,0
deepface,FF,07,cfp-dataset\Data\Images\340\frontal\06.jpg,cfp-dataset\Data\Images\301\frontal\10.jpg,-0.038106,0
deepface,FF,07,cfp-dataset\Data\Images\340\frontal\03.jpg,cfp-dataset\Data\Images\341\frontal\03.jpg,0.016472,0
deepface,FF,07,cfp-dataset\Data\Images\340\frontal\05.jpg,cfp-dataset\Data\Images\323\frontal\03.jpg,-0.000843,0
deepface,FF,07,cfp-dataset\Data\Images\341\frontal\07.jpg,cfp-dataset\Data\Images\349\frontal\06.jpg,0.031442,0
deepface,FF,07,cfp-dataset\Data\Images\341\frontal\03.jpg,cfp-dataset\Data\Images\327\frontal\02.jpg,0.032849,0
deepface,FF,07,cfp-dataset\Data\Images\341\frontal\02.jpg,cfp-dataset\Data\Images\334\frontal\05.jpg,-0.008117,0
deepface,FF,07,cfp-dataset\Data\Images\341\frontal\07.jpg,cfp-dataset\Data\Images\348\frontal\08.jpg,0.071519,0
deepface,FF,07,cfp-dataset\Data\Images\341\frontal\04.jpg,cfp-dataset\Data\Images\326\frontal\02.jpg,0.210118,0
deepface,FF,07,cfp-dataset\Data\Images\341\frontal\03.jpg,cfp-dataset\Data\Images\350\frontal\07.jpg,-0.093181,0
deepface,FF,07,cfp-dataset\Data\Images\341\frontal\03.jpg,cfp-dataset\Data\Images\315\frontal\09.jpg,0.092801,0
deepface,FF,07,cfp-dataset\Data\Images\342\frontal\04.jpg,cfp-dataset\Data\Images\346\frontal\07.jpg,-0.105780,0
deepface,FF,07,cfp-dataset\Data\Images\342\frontal\04.jpg,cfp-dataset\Data\Images\329\frontal\09.jpg,-0.215558,0
deepface,FF,07,cfp-dataset\Data\Images\342\frontal\09.jpg,cfp-dataset\Data\Images\316\frontal\09.jpg,0.301332,0
deepface,FF,07,cfp-dataset\Data\Images\342\frontal\01.jpg,cfp-dataset\Data\Images\347\frontal\07.jpg,0.260567,0
deepface,FF,07,cfp-dataset\Data\Images\342\frontal\02.jpg,cfp-dataset\Data\Images\337\frontal\09.jpg,-0.083857,0
deepface,FF,07,cfp-dataset\Data\Images\342\frontal\07.jpg,cfp-dataset\Data\Images\348\frontal\08.jpg,-0.194016,0
deepface,FF,07,cfp-dataset\Data\Images\342\frontal\02.jpg,cfp-dataset\Data\Images\332\frontal\10.jpg,0.082596,0
deepface,FF,07,cfp-dataset\Data\Images\343\frontal\07.jpg,cfp-dataset\Data\Images\326\frontal\06.jpg,0.043518,0
deepface,FF,07,cfp-dataset\Data\Images\343\frontal\09.jpg,cfp-dataset\Data\Images\330\frontal\01.jpg,-0.247099,0
deepface,FF,07,cfp-dataset\Data\Images\343\frontal\07.jpg,cfp-dataset\Data\Images\346\frontal\09.jpg,0.110149,0
deepface,FF,07,cfp-dataset\Data\Images\343\frontal\07.jpg,cfp-dataset\Data\Images\305\frontal\09.jpg,0.050927,0
